Time,Temperature,Pressure,Altitude
5/19/2026 16:48:13,24.4,912.11,851.72
5/19/2026 16:48:47,24.1,912.07,852.08
5/19/2026 16:49:22,24,912.04,852.35
5/19/2026 16:49:57,23.9,912.04,852.35
5/19/2026 16:50:32,23.9,912.07,852.08
5/19/2026 16:51:06,23.9,912.04,852.35
5/19/2026 16:51:41,23.9,912.1,851.81
5/19/2026 16:52:19,23.9,912.06,852.17
5/19/2026 16:52:51,23.8,912.17,851.18
5/19/2026 16:53:26,23.8,912.07,852.08
5/19/2026 16:54:00,23.8,912.07,852.08
5/19/2026 16:54:34,23.8,912.12,851.63
5/19/2026 16:55:09,24.1,912.1,851.81
5/19/2026 16:55:47,24.4,912.17,851.18
5/19/2026 16:56:21,24.7,912.08,851.99
5/19/2026 16:56:55,24.9,912,852.72
5/19/2026 16:57:31,25.1,912.07,852.08
5/19/2026 16:58:06,25.2,912.13,851.54
5/19/2026 16:58:43,25.4,912.01,852.63
5/19/2026 16:59:18,25.5,912.1,851.81
5/19/2026 16:59:52,25.7,912.15,851.36
5/19/2026 17:00:26,25.8,912.18,851.08
5/19/2026 17:00:59,26,912.15,851.36
5/19/2026 17:01:34,26,912.13,851.54
5/19/2026 17:02:09,26.2,912.07,852.08
5/19/2026 17:02:43,26.3,912.02,852.54
5/19/2026 17:03:18,26.1,912.08,851.99
5/19/2026 17:03:52,25.9,912.16,851.27
5/19/2026 17:04:26,25.7,912.11,851.72
5/19/2026 17:05:01,25.5,912.1,851.81
5/19/2026 17:05:36,25.1,912.13,851.54
5/19/2026 17:06:10,25.2,912.13,851.54
5/19/2026 17:06:44,25.1,912.12,851.63
5/19/2026 17:07:18,25.1,912.13,851.54
5/19/2026 17:07:52,25,912.07,852.08
5/19/2026 17:08:26,24.8,912.13,851.54
5/19/2026 17:09:00,24.8,912.02,852.54
5/19/2026 17:09:34,24.8,912.13,851.54
5/19/2026 17:10:08,24.5,912.2,850.9
5/19/2026 17:10:42,24.4,912.1,851.81
5/19/2026 17:11:17,24.3,912.17,851.18
5/19/2026 17:11:51,24.4,912.14,851.45
5/19/2026 17:12:25,24.3,912.19,850.99
5/19/2026 17:13:00,24.3,912.16,851.27
5/19/2026 17:13:36,24.6,912.23,850.63
5/19/2026 17:14:10,24.8,912.24,850.54
5/19/2026 17:14:44,25,912.22,850.72
5/19/2026 17:15:19,25.2,912.27,850.27
5/19/2026 17:15:54,25.3,912.28,850.18
5/19/2026 17:16:29,25.5,912.22,850.72
5/19/2026 17:17:03,25.6,912.26,850.36
5/19/2026 17:17:40,25.7,912.33,849.72
5/19/2026 17:18:14,25.8,912.32,849.81
5/19/2026 17:18:48,25.9,912.33,849.72
5/19/2026 17:19:23,25.9,912.31,849.91
5/19/2026 17:19:57,26.1,912.34,849.63
5/19/2026 17:20:32,26.1,912.41,849
5/19/2026 17:21:06,26.1,912.41,849
5/19/2026 17:21:40,25.9,912.43,848.82
5/19/2026 17:22:57,25.5,912.35,849.54
5/19/2026 17:23:31,25.4,912.37,849.36
5/19/2026 17:24:06,25.3,912.38,849.27
5/19/2026 17:24:40,25.1,912.36,849.45
5/19/2026 17:25:14,25.1,912.38,849.27
5/19/2026 17:25:48,24.9,912.31,849.91
5/19/2026 17:26:26,24.8,912.38,849.27
5/19/2026 17:26:59,24.7,912.31,849.91
5/19/2026 17:27:33,24.6,912.33,849.72
5/19/2026 17:28:07,24.5,912.29,850.09
5/19/2026 17:28:41,24.5,912.33,849.72
5/19/2026 17:29:16,24.4,912.35,849.54
5/19/2026 17:29:52,24.3,912.3,850
5/19/2026 17:30:28,24.2,912.24,850.54
5/19/2026 17:31:01,24.1,912.27,850.27
5/19/2026 17:31:36,24.1,912.3,850
5/19/2026 17:32:15,24.1,912.33,849.72
5/19/2026 17:32:49,24.1,912.34,849.63
5/19/2026 17:33:25,24.5,912.34,849.63
5/19/2026 17:33:58,24.7,912.37,849.36
5/19/2026 17:34:33,24.9,912.32,849.81
5/19/2026 17:35:07,25.1,912.4,849.09
5/19/2026 17:35:41,25.3,912.37,849.36
5/19/2026 17:36:16,25.4,912.38,849.27
5/19/2026 17:36:50,25.4,912.28,850.18
5/19/2026 17:37:24,25.6,912.32,849.81
5/19/2026 17:37:58,25.7,912.29,850.09
5/19/2026 17:38:34,25.8,912.28,850.18
5/19/2026 17:39:08,25.9,912.33,849.72
5/19/2026 17:39:43,26,912.31,849.91
5/19/2026 17:40:17,26.1,912.32,849.81
5/19/2026 17:40:51,26.2,912.32,849.81
5/19/2026 17:41:27,26,912.34,849.63
5/19/2026 17:42:01,25.7,912.25,850.45
5/19/2026 17:42:37,25.5,912.32,849.81
5/19/2026 17:43:12,25.3,912.31,849.91
5/19/2026 17:43:47,25.1,912.34,849.63
5/19/2026 17:44:21,25,912.25,850.45
5/19/2026 17:44:54,24.9,912.36,849.45
5/19/2026 17:45:35,24.8,912.36,849.45
5/19/2026 17:46:09,24.7,912.33,849.72
5/19/2026 17:46:44,24.6,912.38,849.27
5/19/2026 17:47:18,24.5,912.43,848.82
5/19/2026 17:47:53,24.6,912.49,848.27
5/19/2026 17:48:27,24.5,912.46,848.54
5/19/2026 17:49:02,24.4,912.43,848.82
5/19/2026 17:49:37,24.3,912.45,848.64
5/19/2026 17:50:10,24.2,912.52,848
5/19/2026 17:50:44,24.1,912.52,848
5/19/2026 17:51:20,24.1,912.51,848.09
5/19/2026 17:51:55,24.5,912.62,847.09
5/19/2026 17:52:30,24.8,912.61,847.19
5/19/2026 17:53:04,25,912.59,847.37
5/19/2026 17:53:39,25.2,912.61,847.19
5/19/2026 17:54:15,25.3,912.65,846.82
5/19/2026 17:54:49,25.5,912.61,847.19
5/19/2026 17:55:26,25.6,912.65,846.82
5/19/2026 17:56:01,25.7,912.59,847.37
5/19/2026 17:56:35,25.9,912.62,847.09
5/19/2026 17:57:11,26,912.75,845.92
5/19/2026 17:57:46,26.1,912.69,846.46
5/19/2026 17:58:20,26.3,912.66,846.73
5/19/2026 17:58:57,26.3,912.68,846.55
5/19/2026 17:59:31,26,912.85,845.01
5/19/2026 18:00:05,25.9,912.8,845.46
5/19/2026 18:00:39,25.6,912.79,845.55
5/19/2026 18:01:16,25.3,912.88,844.74
5/19/2026 18:01:51,25.5,912.89,844.65
5/19/2026 18:02:26,25.8,912.95,844.1
5/19/2026 18:03:00,26,912.85,845.01
5/19/2026 18:03:44,26.1,912.96,844.01
5/19/2026 18:04:18,26.2,912.96,844.01
5/19/2026 18:04:54,26.3,913,843.65
5/19/2026 18:05:31,26.3,913.01,843.56
5/19/2026 18:06:09,26.4,912.94,844.19
5/19/2026 18:06:44,26.6,912.94,844.19
5/19/2026 18:07:19,26.6,912.98,843.83
5/19/2026 18:08:06,26.8,913.08,842.92
5/19/2026 18:08:54,26.9,913.07,843.01
5/19/2026 18:09:28,27,913.13,842.47
5/19/2026 18:10:02,27,913.1,842.74
5/19/2026 18:10:37,27.1,913.09,842.83
5/19/2026 18:11:12,27.2,913.13,842.47
5/19/2026 18:11:47,27.2,913.08,842.92
5/19/2026 18:12:23,27.3,913.06,843.11
5/19/2026 18:12:59,27.4,913.13,842.47
5/19/2026 18:13:33,27.4,913.08,842.92
5/19/2026 18:14:08,27.5,913.08,842.92
5/19/2026 18:14:43,27.5,913.1,842.74
5/19/2026 18:15:17,27.6,913.14,842.38
5/19/2026 18:15:51,27.6,913.1,842.74
5/19/2026 18:16:27,27.6,913.05,843.2
5/19/2026 18:17:01,27.7,913.06,843.11
5/19/2026 18:17:35,27.7,913.04,843.29
5/19/2026 18:18:09,27.7,912.97,843.92
5/19/2026 18:18:43,27.7,913,843.65
5/19/2026 18:19:17,27.8,913.01,843.56
5/19/2026 18:19:51,27.8,912.97,843.92
5/19/2026 18:20:25,27.8,913.04,843.29
5/19/2026 18:21:09,27.8,913,843.65
5/19/2026 18:21:45,27.8,913.07,843.01
5/19/2026 18:22:20,27.9,913.09,842.83
5/19/2026 18:22:54,27.9,913.08,842.92
5/19/2026 18:23:29,28,913.04,843.29
5/19/2026 18:24:09,28,913.18,842.02
5/19/2026 18:24:44,28,913.16,842.2
5/19/2026 18:25:19,28.1,913.09,842.83
5/19/2026 18:25:53,28.1,913.11,842.65
5/19/2026 18:26:29,28.2,913.11,842.65
5/19/2026 18:27:04,28.2,913.14,842.38
5/19/2026 18:27:38,28.2,913.08,842.92
5/19/2026 18:28:15,28.2,913.16,842.2
5/19/2026 18:28:50,28.2,913.08,842.92
5/19/2026 18:29:25,28.2,913.16,842.2
5/19/2026 18:29:59,28.2,913.13,842.47
5/19/2026 18:30:35,28.3,913.13,842.47
5/19/2026 18:31:09,28.3,913.05,843.2
5/19/2026 18:31:43,28.3,913.14,842.38
5/19/2026 18:32:18,28.3,913.13,842.47
5/19/2026 18:32:54,28.3,913.04,843.29
5/19/2026 18:33:34,28.4,913.1,842.74
5/19/2026 18:34:12,28.4,913.05,843.2
5/19/2026 18:34:46,28.4,913.01,843.56
5/19/2026 18:35:19,28.4,913.07,843.01
5/19/2026 18:35:53,28.4,913.07,843.01
5/19/2026 18:36:28,28.4,913.04,843.29
5/19/2026 18:37:02,28.5,913.09,842.83
5/19/2026 18:37:39,28.5,913.05,843.2
5/19/2026 18:38:15,28.5,913.03,843.38
5/19/2026 18:38:50,28.5,912.99,843.74
5/19/2026 18:39:23,28.5,913.03,843.38
5/19/2026 18:39:58,28.5,913.02,843.47
5/19/2026 18:40:33,28.5,912.98,843.83
5/19/2026 18:41:08,28.5,912.95,844.1
5/19/2026 18:42:25,28.6,912.92,844.37
5/19/2026 18:43:31,28.6,912.95,844.1
5/19/2026 18:44:06,28.6,912.95,844.1
5/19/2026 18:44:44,28.6,913,843.65
5/19/2026 18:45:33,28.7,913,843.65
5/19/2026 18:46:08,28.7,913.04,843.29
5/19/2026 18:46:42,28.7,913,843.65
5/19/2026 18:47:17,28.7,913.05,843.2
5/19/2026 18:47:53,28.8,912.98,843.83
5/19/2026 18:48:27,28.8,913.02,843.47
5/19/2026 18:49:01,28.8,913.01,843.56
5/19/2026 18:49:35,28.9,912.98,843.83
5/19/2026 18:50:11,28.9,913.05,843.2
5/19/2026 18:50:49,28.9,912.98,843.83
5/19/2026 18:51:24,28.9,913.01,843.56
5/19/2026 18:51:58,28.9,913,843.65
5/19/2026 18:52:32,29,912.96,844.01
5/19/2026 18:53:11,29,912.95,844.1
5/19/2026 18:53:46,29,913,843.65
5/19/2026 18:54:21,29,913.01,843.56
5/19/2026 18:54:56,29,913.02,843.47
5/19/2026 18:55:37,29,913.06,843.11
5/19/2026 18:56:07,29,912.96,844.01
5/19/2026 18:56:40,29,912.98,843.83
5/19/2026 18:57:16,29,912.98,843.83
5/19/2026 18:57:51,29,913.02,843.47
5/19/2026 18:58:27,29,913.02,843.47
5/19/2026 18:59:02,29,913.1,842.74
5/19/2026 18:59:36,29,913.08,842.92
5/19/2026 19:00:11,29.1,913.07,843.01
5/19/2026 19:00:47,29.1,913.06,843.11
5/19/2026 19:01:24,29.1,913.11,842.65
5/19/2026 19:01:58,29.1,913.11,842.65
5/19/2026 19:02:32,29.2,913.19,841.93
5/19/2026 19:03:05,29.3,913.16,842.2
5/19/2026 19:03:39,29.3,913.22,841.66
5/19/2026 19:04:13,29.3,913.23,841.57
5/19/2026 19:05:20,29.4,913.29,841.02
5/19/2026 19:05:59,29.4,913.32,840.75
5/19/2026 19:06:38,29.4,913.33,840.66
5/19/2026 19:07:18,29.5,913.29,841.02
5/19/2026 19:07:58,29.5,913.37,840.3
5/19/2026 19:08:35,29.6,913.4,840.02
5/19/2026 19:09:13,29.6,913.41,839.93
5/19/2026 19:09:47,29.6,913.4,840.02
5/19/2026 19:10:21,29.6,913.43,839.75
5/19/2026 19:10:56,29.7,913.42,839.84
5/19/2026 19:11:31,29.7,913.4,840.02
5/19/2026 19:12:10,29.7,913.39,840.11
5/19/2026 19:12:46,29.7,913.37,840.3
5/19/2026 19:13:24,29.7,913.35,840.48
5/19/2026 19:14:47,29.8,913.45,839.57
5/19/2026 19:15:21,29.8,913.42,839.84
5/19/2026 19:15:55,29.8,913.38,840.21
5/19/2026 19:16:30,29.8,913.34,840.57
5/19/2026 19:17:04,29.8,913.45,839.57
5/19/2026 19:17:39,29.7,913.44,839.66
5/19/2026 19:18:14,29.7,913.45,839.57
5/19/2026 19:18:48,29.7,913.49,839.21
5/19/2026 19:19:23,29.7,913.51,839.03
5/19/2026 19:19:57,29.7,913.46,839.48
5/19/2026 19:20:31,29.7,913.61,838.12
5/19/2026 19:21:04,29.6,913.6,838.21
5/19/2026 19:21:40,29.6,913.6,838.21
5/19/2026 19:22:14,29.6,913.61,838.12
5/19/2026 19:22:49,29.6,913.65,837.76
5/19/2026 19:23:23,29.6,913.63,837.94
5/19/2026 19:23:57,29.6,913.67,837.58
5/19/2026 19:24:32,29.5,913.73,837.03
5/19/2026 19:25:07,29.5,913.68,837.49
5/19/2026 19:25:41,29.5,913.7,837.31
5/19/2026 19:26:17,29.5,913.71,837.22
5/19/2026 19:26:52,29.5,913.66,837.67
5/19/2026 19:27:26,29.5,913.78,836.58
5/19/2026 19:28:01,29.5,913.72,837.13
5/19/2026 19:28:35,29.5,913.71,837.22
5/19/2026 19:29:15,29.5,913.75,836.85
5/19/2026 19:29:49,29.5,913.75,836.85
5/19/2026 19:30:23,29.5,913.72,837.13
5/19/2026 19:30:58,29.5,913.68,837.49
5/19/2026 19:31:33,29.6,913.75,836.85
5/19/2026 19:32:08,29.6,913.73,837.03
5/19/2026 19:32:42,29.6,913.73,837.03
5/19/2026 19:33:17,29.6,913.72,837.13
5/19/2026 19:33:54,29.5,913.79,836.49
5/19/2026 19:34:30,29.5,913.8,836.4
5/19/2026 19:35:05,29.5,913.8,836.4
5/19/2026 19:35:39,29.5,913.83,836.13
5/19/2026 19:36:13,29.5,913.75,836.85
5/19/2026 19:36:48,29.5,913.77,836.67
5/19/2026 19:37:22,29.5,913.72,837.13
5/19/2026 19:37:58,29.5,913.81,836.31
5/19/2026 19:38:32,29.5,913.81,836.31
5/19/2026 19:39:07,29.5,913.83,836.13
5/19/2026 19:39:41,29.5,913.81,836.31
5/19/2026 19:40:16,29.5,913.79,836.49
5/19/2026 19:40:51,29.5,913.82,836.22
5/19/2026 19:41:28,29.5,913.79,836.49
5/19/2026 19:42:02,29.5,913.8,836.4
5/19/2026 19:42:37,29.5,913.78,836.58
5/19/2026 19:43:11,29.5,913.81,836.31
5/19/2026 19:43:45,29.5,913.79,836.49
5/19/2026 19:44:21,29.5,913.8,836.4
5/19/2026 19:45:29,29.5,913.92,835.31
5/19/2026 19:46:05,29.6,913.9,835.49
5/19/2026 19:46:39,29.6,913.94,835.13
5/19/2026 19:47:13,29.6,913.9,835.49
5/19/2026 19:47:47,29.6,913.92,835.31
5/19/2026 19:48:21,29.6,913.94,835.13
5/19/2026 19:48:56,29.6,913.98,834.77
5/19/2026 19:49:30,29.6,914,834.59
5/19/2026 19:50:05,29.6,913.96,834.95
5/19/2026 19:50:39,29.6,914.01,834.5
5/19/2026 19:51:13,29.6,914.05,834.14
5/19/2026 19:51:47,29.6,914.04,834.23
5/19/2026 19:52:23,29.6,914.05,834.14
5/19/2026 19:52:58,29.6,914.1,833.68
5/19/2026 19:53:32,29.6,914.1,833.68
5/19/2026 19:54:06,29.6,914.14,833.32
5/19/2026 19:54:40,29.6,914.13,833.41
5/19/2026 19:55:14,29.6,914.14,833.32
5/19/2026 19:55:49,29.6,914.16,833.14
5/19/2026 19:56:24,29.6,914.15,833.23
5/19/2026 19:56:59,29.7,914.25,832.33
5/19/2026 19:57:33,29.7,914.31,831.78
5/19/2026 19:58:07,29.6,914.36,831.33
5/19/2026 19:58:41,29.6,914.33,831.6
5/19/2026 19:59:15,29.7,914.39,831.06
5/19/2026 19:59:50,29.7,914.41,830.88
5/19/2026 20:00:27,29.7,914.45,830.51
5/19/2026 20:01:01,29.7,914.45,830.51
5/19/2026 20:01:34,29.7,914.47,830.33
5/19/2026 20:02:07,29.7,914.47,830.33
5/19/2026 20:02:41,29.7,914.48,830.24
5/19/2026 20:03:15,29.7,914.48,830.24
5/19/2026 20:03:50,29.7,914.5,830.06
5/19/2026 20:04:25,29.7,914.43,830.7
5/19/2026 20:05:00,29.7,914.49,830.15
5/19/2026 20:05:35,29.7,914.5,830.06
5/19/2026 20:06:09,29.7,914.5,830.06
5/19/2026 20:06:43,29.7,914.42,830.79
5/19/2026 20:07:17,29.7,914.47,830.33
5/19/2026 20:07:51,29.7,914.42,830.79
5/19/2026 20:08:25,29.7,914.44,830.61
5/19/2026 20:08:59,29.7,914.52,829.88
5/19/2026 20:09:33,29.7,914.47,830.33
5/19/2026 20:10:08,29.7,914.54,829.7
5/19/2026 20:10:42,29.7,914.5,830.06
5/19/2026 20:11:16,29.7,914.48,830.24
5/19/2026 20:11:51,29.7,914.53,829.79
5/19/2026 20:12:25,29.7,914.59,829.25
5/19/2026 20:12:59,29.7,914.57,829.43
5/19/2026 20:13:37,29.7,914.64,828.8
5/19/2026 20:14:11,29.7,914.61,829.07
5/19/2026 20:14:45,29.8,914.56,829.52
5/19/2026 20:15:19,29.8,914.58,829.34
5/19/2026 20:15:53,29.8,914.59,829.25
5/19/2026 20:16:28,29.8,914.52,829.88
5/19/2026 20:17:04,29.8,914.53,829.79
5/19/2026 20:17:42,29.8,914.54,829.7
5/19/2026 20:18:17,29.8,914.61,829.07
5/19/2026 20:18:51,29.8,914.61,829.07
5/19/2026 20:19:26,29.8,914.63,828.89
5/19/2026 20:20:00,29.8,914.68,828.43
5/19/2026 20:20:35,29.8,914.6,829.16
5/19/2026 20:21:12,29.8,914.65,828.7
5/19/2026 20:21:49,29.8,914.67,828.52
5/19/2026 20:22:23,29.8,914.67,828.52
5/19/2026 20:22:57,29.8,914.71,828.16
5/19/2026 20:23:33,29.9,914.7,828.25
5/19/2026 20:24:08,29.8,914.67,828.52
5/19/2026 20:24:42,29.8,914.67,828.52
5/19/2026 20:25:17,29.8,914.73,827.98
5/19/2026 20:25:51,29.8,914.67,828.52
5/19/2026 20:26:26,29.9,914.69,828.34
5/19/2026 20:27:01,29.9,914.58,829.34
5/19/2026 20:27:36,29.9,914.59,829.25
5/19/2026 20:28:11,29.9,914.59,829.25
5/19/2026 20:28:47,29.9,914.58,829.34
5/19/2026 20:29:21,29.9,914.55,829.61
5/19/2026 20:29:55,29.9,914.5,830.06
5/19/2026 20:30:35,29.9,914.52,829.88
5/19/2026 20:31:05,29.9,914.53,829.79
5/19/2026 20:31:41,29.9,914.48,830.24
5/19/2026 20:32:15,29.9,914.56,829.52
5/19/2026 20:32:49,29.9,914.54,829.7
5/19/2026 20:33:23,29.9,914.55,829.61
5/19/2026 20:33:59,29.9,914.54,829.7
5/19/2026 20:34:33,29.9,914.56,829.52
5/19/2026 20:35:07,29.9,914.57,829.43
5/19/2026 20:35:41,29.9,914.62,828.98
5/19/2026 20:36:15,29.9,914.63,828.89
5/19/2026 20:36:50,29.9,914.54,829.7
5/19/2026 20:37:25,29.9,914.63,828.89
5/19/2026 20:37:59,29.9,914.59,829.25
5/19/2026 20:38:38,29.9,914.59,829.25
5/19/2026 20:39:11,30,914.6,829.16
5/19/2026 20:39:45,29.9,914.6,829.16
5/19/2026 20:40:19,30,914.65,828.7
5/19/2026 20:40:53,29.9,914.69,828.34
5/19/2026 20:41:29,30,914.66,828.61
5/19/2026 20:42:03,29.9,914.63,828.89
5/19/2026 20:42:37,30,914.73,827.98
5/19/2026 20:43:12,30,914.77,827.62
5/19/2026 20:43:46,29.9,914.73,827.98
5/19/2026 20:44:20,29.9,914.77,827.62
5/19/2026 20:44:55,29.9,914.75,827.8
5/19/2026 20:45:32,30,914.76,827.71
5/19/2026 20:46:06,30,914.73,827.98
5/19/2026 20:46:41,30,914.83,827.08
5/19/2026 20:47:21,29.9,914.77,827.62
5/19/2026 20:47:51,30,914.76,827.71
5/19/2026 20:48:25,30,914.78,827.53
5/19/2026 20:48:59,30,914.83,827.08
5/19/2026 20:49:35,30,914.83,827.08
5/19/2026 20:50:09,30,914.82,827.17
5/19/2026 20:50:43,30,914.87,826.71
5/19/2026 20:51:18,30,914.89,826.53
5/19/2026 20:51:53,30,914.89,826.53
5/19/2026 20:52:27,30,914.93,826.17
5/19/2026 20:53:02,30,914.87,826.71
5/19/2026 20:53:39,30,914.86,826.8
5/19/2026 20:54:16,30,914.9,826.44
5/19/2026 20:54:47,30,914.9,826.44
5/19/2026 20:55:22,30,914.84,826.98
5/19/2026 20:55:57,30,914.85,826.89
5/19/2026 20:56:33,30,914.79,827.44
5/19/2026 20:57:07,30,914.91,826.35
5/19/2026 20:57:41,30,914.92,826.26
5/19/2026 20:58:16,30,914.88,826.62
5/19/2026 20:58:50,30,914.92,826.26
5/19/2026 20:59:24,30,914.93,826.17
5/19/2026 20:59:58,30,915.01,825.45
5/19/2026 21:00:32,30.1,914.97,825.81
5/19/2026 21:01:10,30.1,915.01,825.45
5/19/2026 21:01:53,30.1,914.93,826.17
5/19/2026 21:02:20,30.1,915.02,825.36
5/19/2026 21:02:54,30.1,915.01,825.45
5/19/2026 21:03:29,30.1,914.97,825.81
5/19/2026 21:04:05,30.1,914.98,825.72
5/19/2026 21:04:40,30.1,914.94,826.08
5/19/2026 21:05:14,30.1,915.01,825.45
5/19/2026 21:05:49,30.1,914.98,825.72
5/19/2026 21:06:22,30.1,914.95,825.99
5/19/2026 21:06:56,30.1,915.02,825.36
5/19/2026 21:07:31,30.1,915.05,825.09
5/19/2026 21:08:05,30.1,914.97,825.81
5/19/2026 21:08:39,30.1,914.99,825.63
5/19/2026 21:09:13,30.1,914.99,825.63
5/19/2026 21:09:47,30.1,914.99,825.63
5/19/2026 21:10:21,30.1,915,825.54
5/19/2026 21:10:55,30.1,915.04,825.18
5/19/2026 21:11:32,30.1,915,825.54
5/19/2026 21:12:07,30.1,915.06,824.99
5/19/2026 21:12:40,30.1,914.99,825.63
5/19/2026 21:13:15,30.1,915.07,824.9
5/19/2026 21:13:48,30.1,915.04,825.18
5/19/2026 21:14:22,30.1,915,825.54
5/19/2026 21:14:56,30.1,915.03,825.27
5/19/2026 21:15:30,30.1,914.97,825.81
5/19/2026 21:16:03,30.1,915.07,824.9
5/19/2026 21:16:37,30.1,915.01,825.45
5/19/2026 21:17:11,30.1,915.06,824.99
5/19/2026 21:17:45,30.1,915.13,824.36
5/19/2026 21:18:19,30.1,915.03,825.27
5/19/2026 21:18:54,30.1,915.03,825.27
5/19/2026 21:19:28,30.2,915.02,825.36
5/19/2026 21:20:01,30.1,915.02,825.36
5/19/2026 21:20:35,30.1,915.03,825.27
5/19/2026 21:21:09,30.1,915,825.54
5/19/2026 21:21:43,30.1,915,825.54
5/19/2026 21:22:17,30.2,915.02,825.36
5/19/2026 21:22:51,30.1,915.02,825.36
5/19/2026 21:23:25,30.1,915.03,825.27
5/19/2026 21:23:59,30.2,915.02,825.36
5/19/2026 21:24:33,30.2,914.98,825.72
5/19/2026 21:25:07,30.1,914.96,825.9
5/19/2026 21:25:41,30.1,915.06,824.99
5/19/2026 21:26:15,30.2,914.94,826.08
5/19/2026 21:26:49,30.2,915.03,825.27
5/19/2026 21:27:23,30.2,914.96,825.9
5/19/2026 21:27:57,30.2,915.01,825.45
5/19/2026 21:28:31,30.2,915.01,825.45
5/19/2026 21:29:08,30.2,914.97,825.81
5/19/2026 21:29:42,30.2,915.01,825.45
5/19/2026 21:30:16,30.2,915.05,825.09
5/19/2026 21:30:49,30.2,915.05,825.09
5/19/2026 21:31:23,30.1,914.99,825.63
5/19/2026 21:31:59,30.1,914.99,825.63
5/19/2026 21:32:37,30.2,914.98,825.72
5/19/2026 21:33:12,30.2,914.95,825.99
5/19/2026 21:33:45,30.2,915,825.54
5/19/2026 21:34:20,30.2,914.99,825.63
5/19/2026 21:34:54,30.2,915.04,825.18
5/19/2026 21:35:28,30.2,915.01,825.45
5/19/2026 21:36:04,30.2,915.06,824.99
5/19/2026 21:36:39,30.2,914.98,825.72
5/19/2026 21:37:13,30.2,914.99,825.63
5/19/2026 21:37:47,30.2,915.02,825.36
5/19/2026 21:38:26,30.3,915.08,824.81
5/19/2026 21:38:57,30.3,915.08,824.81
5/19/2026 21:39:32,30.3,915.11,824.54
5/19/2026 21:40:06,30.3,915.16,824.09
5/19/2026 21:40:40,30.3,915.15,824.18
5/19/2026 21:41:19,30.2,915.16,824.09
5/19/2026 21:41:56,30.3,915.25,823.28
5/19/2026 21:42:30,30.2,915.14,824.27
5/19/2026 21:43:06,30.3,915.18,823.91
5/19/2026 21:43:41,30.3,915.18,823.91
5/19/2026 21:44:15,30.3,915.19,823.82
5/19/2026 21:44:50,30.3,915.18,823.91
5/19/2026 21:45:37,30.3,915.2,823.73
5/19/2026 21:46:00,30.2,915.22,823.55
5/19/2026 21:46:34,30.2,915.21,823.64
5/19/2026 21:47:08,30.3,915.19,823.82
5/19/2026 21:47:42,30.3,915.23,823.46
5/19/2026 21:48:18,30.3,915.12,824.45
5/19/2026 21:48:53,30.3,915.15,824.18
5/19/2026 21:49:27,30.3,915.16,824.09
5/19/2026 21:50:04,30.3,915.15,824.18
5/19/2026 21:50:38,30.3,915.16,824.09
5/19/2026 21:51:12,30.3,915.1,824.63
5/19/2026 21:51:49,30.3,915.15,824.18
5/19/2026 21:52:23,30.3,915.19,823.82
5/19/2026 21:52:57,30.3,915.24,823.37
5/19/2026 21:53:31,30.3,915.2,823.73
5/19/2026 21:54:04,30.3,915.17,824
5/19/2026 21:54:38,30.3,915.21,823.64
5/19/2026 21:55:12,30.3,915.19,823.82
5/19/2026 21:55:46,30.3,915.19,823.82
5/19/2026 21:56:20,30.3,915.24,823.37
5/19/2026 21:56:54,30.3,915.21,823.64
5/19/2026 21:57:28,30.3,915.2,823.73
5/19/2026 21:58:02,30.3,915.25,823.28
5/19/2026 21:58:36,30.3,915.26,823.19
5/19/2026 21:59:10,30.3,915.2,823.73
5/19/2026 21:59:44,30.3,915.23,823.46
5/19/2026 22:00:17,30.3,915.24,823.37
5/19/2026 22:00:51,30.3,915.27,823.09
5/19/2026 22:01:25,30.3,915.28,823
5/19/2026 22:01:59,30.3,915.25,823.28
5/19/2026 22:02:33,30.3,915.26,823.19
5/19/2026 22:03:07,30.2,915.23,823.46
5/19/2026 22:03:41,30.3,915.22,823.55
5/19/2026 22:04:15,30.3,915.18,823.91
5/19/2026 22:04:50,30.2,915.27,823.09
5/19/2026 22:05:24,30.3,915.22,823.55
5/19/2026 22:05:58,30.2,915.28,823
5/19/2026 22:06:36,30.3,915.23,823.46
5/19/2026 22:07:09,30.2,915.27,823.09
5/19/2026 22:07:43,30.2,915.29,822.91
5/19/2026 22:08:17,30.3,915.3,822.82
5/19/2026 22:08:52,30.3,915.22,823.55
5/19/2026 22:09:26,30.3,915.26,823.19
5/19/2026 22:10:02,30.3,915.3,822.82
5/19/2026 22:10:37,30.3,915.25,823.28
5/19/2026 22:11:14,30.3,915.21,823.64
5/19/2026 22:11:49,30.3,915.24,823.37
5/19/2026 22:12:23,30.3,915.17,824
5/19/2026 22:12:57,30.3,915.17,824
5/19/2026 22:13:31,30.3,915.17,824
5/19/2026 22:14:06,30.3,915.17,824
5/19/2026 22:14:41,30.3,915.25,823.28
5/19/2026 22:15:16,30.3,915.17,824
5/19/2026 22:15:50,30.3,915.18,823.91
5/19/2026 22:16:25,30.3,915.13,824.36
5/19/2026 22:17:00,30.3,915.12,824.45
5/19/2026 22:17:34,30.3,915.23,823.46
5/19/2026 22:18:08,30.3,915.18,823.91
5/19/2026 22:18:43,30.3,915.14,824.27
5/19/2026 22:19:18,30.3,915.18,823.91
5/19/2026 22:19:52,30.3,915.19,823.82
5/19/2026 22:20:28,30.3,915.13,824.36
